"stock","model","file","index","year","age","obs","prd","sdprd"
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2015,1,2.64560586993729,2.92283542580578,1.05226807963076
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2015,2,2.94333176999758,6.33866429268974,0.949598174195991
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2015,3,5.44348077339226,7.04229057593092,0.891682842018386
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2015,4,5.26159508603846,6.50865047050402,0.879144530354667
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2015,5,5.64269971973244,7.29692752356838,0.894007905448163
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2015,3,3.80231074750476,6.67684217405038,1.02210288176928
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2015,4,3.98034528362674,5.84359963643404,1.01574143476071
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2015,6,2.58978273174677,5.29531896079841,1.06598711098861
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,1,4.89309547882065,2.92290963482171,1.37845790795961
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,2,3.65340589372545,5.39449660999387,1.07901714864343
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,3,4.33128384081732,6.57580660292095,1.00080089706471
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,4,4.46864980872083,7.02134683737756,0.963480235201443
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,5,4.57573934875455,6.26158227072624,0.953788857328409
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",1,2016,6,4.73013445173175,7.07083640804527,0.963497590097548
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,1,4.68629156192486,4.49711567612838,1.46193074841011
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,2,4.86967291151085,5.27764404954354,1.1860384146915
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,3,3.46739295805502,6.2196573125526,1.11910574344679
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,4,4.49032228099824,6.37609986699318,1.08932009171547
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,5,3.61998702492249,5.58082141155003,1.08653978729495
"SNE-MA yellowtail flounder","SAM_constantFSelectivity","tab2.csv",2,2016,6,4.11092553895618,6.40177901886906,1.09421302586323
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,1,2.63919977686788,4.14546348970404,0.84443198497791
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,2,6.47398444391478,7.13090903024055,0.752287558693682
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,3,6.31306728420562,6.36970040588722,0.739321921544051
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,4,7.03366051859488,7.44701865889589,0.741091121757677
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,5,5.43926085013291,6.00960656113778,0.762851349319526
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2014,6,4.60964965510216,5.16975329901275,0.787058830051047
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2014,1,3.71965110954336,5.60705649216303,1.08178668334585
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2014,2,5.10059171905094,6.96473631473832,1.01198870888358
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2014,3,4.19195501122751,5.93979987077877,1.00618830433683
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2014,4,4.82847358131537,6.62079174455632,1.01421884900326
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2014,6,3.26652250863532,4.25269171900433,1.06396749230703
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2015,1,2.64560586993729,2.99553497248052,0.983206581594313
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2015,2,2.94333176999758,6.41386146121649,0.876679164748602
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2015,3,5.44348077339226,7.07767787973115,0.815663535077687
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2015,4,5.26159508603846,6.37200522384814,0.806175360494739
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2015,5,5.64269971973244,7.15240030912448,0.82299018585845
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2015,3,3.80231074750476,6.68347910434502,0.893741033495821
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2015,4,3.98034528362674,5.61810073943799,0.890893943580352
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2015,6,2.58978273174677,4.94707754137877,0.948978585120619
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,1,4.89309547882065,2.99561113936686,1.45749693699307
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,2,3.65340589372545,5.47081391814885,1.13774969463011
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,3,4.33128384081732,6.61345299500216,1.06782001512324
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,4,4.46864980872083,6.99698395298468,1.03610357143666
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,5,4.57573934875455,6.08640190152121,1.03012628636247
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",1,2016,6,4.73013445173175,6.87831309605089,1.04136780896167
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,1,4.68629156192486,4.45779183991989,1.55869176880118
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,2,4.86967291151085,5.31731095485772,1.26506215869525
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,3,3.46739295805502,6.22988002984202,1.20544313083253
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,4,4.49032228099824,6.26686091564411,1.18094083892847
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,5,3.61998702492249,5.31614038926144,1.18235662423731
"SNE-MA yellowtail flounder","SAM_useCVs","tab2.csv",2,2016,6,4.11092553895618,6.11975505379112,1.19182224135765
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,1,2.63919931677768,3.62256082696514,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,2,6.47398437351789,6.90547429642443,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,3,6.31306716920882,6.68501048536362,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,4,7.03366064777571,7.59796949530629,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,5,5.4392606390255,6.28656859842163,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2014,6,4.60964999041642,5.48015503762409,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,1,3.71965113643472,5.23900743974174,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,2,5.10059179810684,6.90879874847192,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,3,4.19195499690687,6.02971389704087,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,4,4.82847374815769,6.60094311703676,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,5,NA,5.25611295946219,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2014,6,3.26652250198958,4.60645650791799,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,1,2.64560577360413,3.66744445631773,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,2,2.94333145643019,5.39106437417743,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,3,5.44348071399617,6.99262863739761,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,4,5.26159522157389,6.86901840876995,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,5,5.64269959692532,7.26203764435584,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2015,6,NA,6.23963659325733,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,1,NA,5.28449655509491,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,2,NA,5.40956769997116,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,3,3.80231081272128,6.36437656119887,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,4,3.98034535883475,5.90837668919052,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,5,NA,6.26796666410553,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2015,6,2.58978304828002,5.37540537000665,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,1,4.89309567381957,5.80611434046732,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,2,3.65340583663539,5.75894205741156,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,3,4.33128379164566,5.92010345643562,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,4,4.46864970424096,6.68558829286555,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,5,4.57573926058394,6.28658745903865,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",1,2016,6,4.73013443066568,6.68495994760145,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,1,4.68629185077308,7.4233483258775,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,2,4.86967277875726,5.78200508274539,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,3,3.46739281386313,5.29997549086297,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,4,4.49032209845812,5.73587644293713,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,5,3.6199867819867,5.30344634844507,NA
"SNE-MA yellowtail flounder","WHAM","tab2.csv",2,2016,6,4.11092534943661,5.8235726819205,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,2,0.272900678224447,1.4238147981583,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,3,0.820238814250336,1.8402355111887,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,4,2.36158909841496,3.36529388220753,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,5,2.40314312135829,1.46091326294421,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,6,-0.307728089596867,0.113024873837055,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,7,-0.567425120652653,0.632145718706417,NA
"Atlantic herring","ASAP","tab2.csv",1,2012,8,-2.12456907876029,0.540976541519673,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,2,-0.931799001855958,0.615275210562576,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,3,1.6969019017793,1.81745752841124,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,4,3.16551067818143,3.48773470024289,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,5,0.0332695351619806,1.58962933947247,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,6,-1.69634689666605,0.241654054467527,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,7,-2.21987472650381,0.76072159259773,NA
"Atlantic herring","ASAP","tab2.csv",2,2012,8,-3.42902398326984,0.66954431534011,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,2,3.00920145647396,2.65329256418717,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,3,1.34103382248694,1.77279482346646,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,4,0.00965535467870647,1.52647641704995,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,5,2.92390589848466,2.94150667937245,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,6,-1.53178828620489,1.02538621694395,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,7,-1.03804313613595,-0.323673124125191,NA
"Atlantic herring","ASAP","tab2.csv",1,2013,8,-2.56663322036327,0.843926498647893,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,2,2.19242147220575,1.84293337659144,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,3,1.22129246484512,1.74794089068901,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,4,2.32316251750831,1.64683893508531,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,5,3.13425446793299,3.06814440590072,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,6,-0.702863049121545,1.15193704757443,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,7,-0.704734501394195,-0.197175600233878,NA
"Atlantic herring","ASAP","tab2.csv",2,2013,8,-2.99946194654545,0.970415922468331,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,2,1.17631038897358,1.41691770412169,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,3,3.55396241521058,2.99738052613918,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,4,-0.383577788969273,1.45358682178603,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,5,0.900493214992925,1.09723569023078,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,6,1.48573013032855,2.50052661342133,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,7,-0.834163173397793,0.58323443804623,NA
"Atlantic herring","ASAP","tab2.csv",1,2014,8,-2.00316983215223,0.672525402623815,NA
"Atlantic herring","SAM","tab2.csv",1,2012,2,0.0769610411361284,2.11660243624842,0.829230708390785
"Atlantic herring","SAM","tab2.csv",1,2012,3,0.582215619852664,1.91576307580017,0.778034440733041
"Atlantic herring","SAM","tab2.csv",1,2012,4,3.00864849882054,4.01551548958385,0.761500771051277
"Atlantic herring","SAM","tab2.csv",1,2012,5,1.22671229129543,2.03580068411123,0.753990600561975
"Atlantic herring","SAM","tab2.csv",1,2012,6,-0.867500567704723,0.147376803256189,0.753717410289917
"Atlantic herring","SAM","tab2.csv",1,2012,7,-1.20397280432594,-0.407167607413361,0.75517823999912
"Atlantic herring","SAM","tab2.csv",1,2012,8,-2.40794560865187,-0.957709704006369,0.752142943396645
"Atlantic herring","SAM","tab2.csv",2,2012,2,0.0953101798043249,1.19660706893108,0.941180619935933
"Atlantic herring","SAM","tab2.csv",2,2012,3,2.64617479738412,1.81209766688456,0.89649440017503
"Atlantic herring","SAM","tab2.csv",2,2012,4,3.05352937228021,3.96867647981434,0.882395382329674
"Atlantic herring","SAM","tab2.csv",2,2012,5,0.548121408509688,2.10484474954079,0.875810625270522
"Atlantic herring","SAM","tab2.csv",2,2012,6,-0.400477566597125,0.492145650145154,0.875512390678225
"Atlantic herring","SAM","tab2.csv",2,2012,7,-1.83258146374831,0.187210626225777,0.880263601920424
"Atlantic herring","SAM","tab2.csv",2,2012,8,-3.2188758248682,-0.363331470367229,0.87777343039221
"Atlantic herring","SAM","tab2.csv",1,2013,2,3.48492559719287,2.97300578897272,0.902482853517522
"Atlantic herring","SAM","tab2.csv",1,2013,3,2.03861954715958,2.65831807337385,0.84398912465275
"Atlantic herring","SAM","tab2.csv",1,2013,4,1.76985463384001,1.89759943359136,0.804847233631013
"Atlantic herring","SAM","tab2.csv",1,2013,5,2.23751309625033,3.52790068979468,0.789110089031241
"Atlantic herring","SAM","tab2.csv",1,2013,6,-0.478035800943,1.58043652199429,0.779802997173856
"Atlantic herring","SAM","tab2.csv",1,2013,7,-1.46967597005894,-0.592653160289489,0.781743775427777
"Atlantic herring","SAM","tab2.csv",1,2013,8,-2.81341071676004,-0.78926710605268,0.778046752994329
"Atlantic herring","SAM","tab2.csv",2,2013,2,2.09309786812732,2.05329535562152,1.00714987676918
"Atlantic herring","SAM","tab2.csv",2,2013,3,1.79840401194672,2.55409978709051,0.95570757743708
"Atlantic herring","SAM","tab2.csv",2,2013,4,2.30757263450508,1.85121965647145,0.921250744338826
"Atlantic herring","SAM","tab2.csv",2,2013,5,2.70671597808907,3.59874318667167,0.907311395541409
"Atlantic herring","SAM","tab2.csv",2,2013,6,0.53062825106217,1.9290920425008,0.89869574684265
"Atlantic herring","SAM","tab2.csv",2,2013,7,-0.891598119283784,0.00629928085805433,0.903318218198295
"Atlantic herring","SAM","tab2.csv",2,2013,8,-2.52572864430826,-0.190314664905138,0.900105651285106
"Atlantic herring","SAM","tab2.csv",1,2014,2,1.45395300959371,2.5789833470956,1.00718258437454
"Atlantic herring","SAM","tab2.csv",1,2014,3,2.96475746925456,3.72342099389145,0.932363434866583
"Atlantic herring","SAM","tab2.csv",1,2014,4,0.966983846189673,2.46798009250966,0.879335268140246
"Atlantic herring","SAM","tab2.csv",1,2014,5,1.17557332980424,1.43133586118134,0.845594442311378
"Atlantic herring","SAM","tab2.csv",1,2014,6,1.76814960358892,2.85736991890084,0.829556032637751
"Atlantic herring","SAM","tab2.csv",1,2014,7,-0.755022584278033,0.946682218097019,0.812132370749569
"Atlantic herring","SAM","tab2.csv",1,2014,8,-1.96611285637283,-0.720618623117705,0.804406866025671
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,2,0.0769610411361284,2.11659538748144,0.829229865174181
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,3,0.582215619852664,1.91575936623884,0.778033742279211
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,4,3.00864849882054,4.0155276740438,0.761500117071442
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,5,1.22671229129543,2.03580001448276,0.753990001174262
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,6,-0.867500567704723,0.147373470797101,0.753716771298288
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,7,-1.20397280432594,-0.407167971450191,0.755177589385451
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2012,8,-2.40794560865187,-0.95771512922626,0.752142398573064
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,2,0.0953101798043249,1.19660481729949,0.941178898911863
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,3,2.64617479738412,1.81209382597407,0.896492780889767
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,4,3.05352937228021,3.96867912871211,0.882393824053166
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,5,0.548121408509688,2.10485028441233,0.875809081686575
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,6,-0.400477566597125,0.492140465142441,0.875510811815175
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,7,-1.83258146374831,0.187205096311131,0.880262004305889
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2012,8,-3.2188758248682,-0.36334206146494,0.877771918693794
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,2,3.48492559719287,2.97300002004581,0.902481934051107
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,3,2.03861954715958,2.65831689210429,0.843988232194002
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,4,1.76985463384001,1.89760990079528,0.804846582536786
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,5,2.23751309625033,3.52790119789389,0.789109540573232
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,6,-0.478035800943,1.58043565994263,0.779802453758786
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,7,-1.46967597005894,-0.592655789818403,0.781743200046807
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2013,8,-2.81341071676004,-0.789277184415712,0.778046418228537
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,2,2.09309786812732,2.05329438072849,1.00714812619688
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,3,1.79840401194672,2.55409845778052,0.955705826600601
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,4,2.30757263450508,1.85122056555429,0.921249216219833
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,5,2.70671597808907,3.59874987770461,0.907309908656333
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,6,0.53062825106217,1.92908929991791,0.898694267585902
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,7,-0.891598119283784,0.00629146345843944,0.903316707752621
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",2,2013,8,-2.52572864430826,-0.190329931138869,0.900104340194056
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,2,1.45395300959371,2.57897294071785,1.00718178108973
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,3,2.96475746925456,3.72342373396235,0.932362577271516
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,4,0.966983846189673,2.46798886071143,0.879334525894788
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,5,1.17557332980424,1.43133537912723,0.845594075559468
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,6,1.76814960358892,2.85736689933097,0.829555734222583
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,7,-0.755022584278033,0.946681735810452,0.812131924323764
"Atlantic herring","SAM_constantFSelectivity","tab2.csv",1,2014,8,-1.96611285637283,-0.720630626680827,0.804406789998455
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,2,0.0769610411361284,2.09779068994729,0.821875909955176
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,3,0.582215619852664,1.871824977007,0.777401837173802
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,4,3.00864849882054,3.99912928786692,0.761831868865335
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,5,1.22671229129543,2.0141467790944,0.755010339592796
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,6,-0.867500567704723,0.132409625211386,0.754584582916545
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,7,-1.20397280432594,-0.394846992442058,0.755769107394119
"Atlantic herring","SAM_useCVs","tab2.csv",1,2012,8,-2.40794560865187,-0.98109365050546,0.753716475262483
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,2,0.0953101798043249,1.1786065298217,0.932724215730837
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,3,2.64617479738412,1.76927303258902,0.893888880595928
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,4,3.05352937228021,3.95385356350804,0.8806295795984
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,5,0.548121408509688,2.08518567664817,0.874605339933119
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,6,-0.400477566597125,0.479653082849076,0.874133204946548
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,7,-1.83258146374831,0.196239472400547,0.878766377239854
"Atlantic herring","SAM_useCVs","tab2.csv",2,2012,8,-3.2188758248682,-0.390007185662856,0.877101515466378
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,2,3.48492559719287,2.9669546024955,0.88794931199928
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,3,2.03861954715958,2.63839070788146,0.836057082554325
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,4,1.76985463384001,1.87295724256741,0.802359343056222
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,5,2.23751309625033,3.5069132875891,0.787993046240056
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,6,-0.478035800943,1.56389790538493,0.779341807172412
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,7,-1.46967597005894,-0.604814079225553,0.780932798242161
"Atlantic herring","SAM_useCVs","tab2.csv",1,2013,8,-2.81341071676004,-0.847752082454304,0.779797484161923
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,2,2.09309786812732,2.04810150511218,0.992201146352577
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,3,1.79840401194672,2.53541674188166,0.946661508514177
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,4,2.30757263450508,1.82815669678451,0.917058638962055
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,5,2.70671597808907,3.57970321885646,0.904291728496686
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,6,0.53062825106217,1.91484546862676,0.896226947029845
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,7,-0.891598119283784,-0.00941526983956877,0.90067944581022
"Atlantic herring","SAM_useCVs","tab2.csv",2,2013,8,-2.52572864430826,-0.25235327306832,0.899679610377648
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,2,1.45395300959371,2.54934738872596,0.985208169487568
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,3,2.96475746925456,3.73419351688085,0.917005335203428
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,4,0.966983846189673,2.43491254694226,0.870964042084041
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,5,1.17557332980424,1.40578045465303,0.84189280143103
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,6,1.76814960358892,2.82545858031439,0.827295090524661
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,7,-0.755022584278033,0.933280137160778,0.809974058320218
"Atlantic herring","SAM_useCVs","tab2.csv",1,2014,8,-1.96611285637283,-0.799927128960681,0.806679434723954
"Atlantic herring","WHAM","tab2.csv",1,2012,1,NA,NA,NA
"Atlantic herring","WHAM","tab2.csv",1,2012,2,0.0769610411361284,1.86968365268829,0.477056599648521
"Atlantic herring","WHAM","tab2.csv",1,2012,3,0.582215619852664,1.95264696698786,0.469054717337177
"Atlantic herring","WHAM","tab2.csv",1,2012,4,3.00864849882054,3.62095486795687,0.398573355754759
"Atlantic herring","WHAM","tab2.csv",1,2012,5,1.22671229129543,1.63028187388025,0.445324284798384
"Atlantic herring","WHAM","tab2.csv",1,2012,6,-0.867500567704723,0.127140630836888,0.447052378274343
"Atlantic herring","WHAM","tab2.csv",1,2012,7,-1.20397280432594,-0.61466135985888,0.44078637144156
"Atlantic herring","WHAM","tab2.csv",1,2012,8,-2.40794560865187,-1.6267400694859,0.335851808873541
"Atlantic herring","WHAM","tab2.csv",2,2012,1,NA,NA,NA
"Atlantic herring","WHAM","tab2.csv",2,2012,2,0.0953101798043249,0.965596883522379,0.480659589610205
"Atlantic herring","WHAM","tab2.csv",2,2012,3,2.64617479738412,2.02313203760076,0.472055590601172
"Atlantic herring","WHAM","tab2.csv",2,2012,4,3.05352937228021,3.69143993856977,0.404155850171709
"Atlantic herring","WHAM","tab2.csv",2,2012,5,0.548121408509688,1.70076694449315,0.445284943668134
"Atlantic herring","WHAM","tab2.csv",2,2012,6,-0.400477566597125,0.197625701449789,0.447224652714593
"Atlantic herring","WHAM","tab2.csv",2,2012,7,-1.83258146374831,-0.544176289245979,0.440974333089314
"Atlantic herring","WHAM","tab2.csv",2,2012,8,-3.2188758248682,-1.556254998873,0.337459062854378
"Atlantic herring","WHAM","tab2.csv",1,2013,1,NA,NA,NA
"Atlantic herring","WHAM","tab2.csv",1,2013,2,3.48492559719287,2.88400639416729,0.521588145876171
"Atlantic herring","WHAM","tab2.csv",1,2013,3,2.03861954715958,2.14138348203708,0.507564732754777
"Atlantic herring","WHAM","tab2.csv",1,2013,4,1.76985463384001,1.89399751846588,0.50809512077207
"Atlantic herring","WHAM","tab2.csv",1,2013,5,2.23751309625033,3.14794492696511,0.490038982881055
"Atlantic herring","WHAM","tab2.csv",1,2013,6,-0.478035800943,1.08251912969796,0.502142984145845
"Atlantic herring","WHAM","tab2.csv",1,2013,7,-1.46967597005894,-0.627111335787252,0.482320580777477
