"stock","model","file","metric","year","value","low","high"
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1981,98640,67247,144688
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1982,64903,47286,89085
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1983,47164,34926,63689
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1984,46605,34507,62945
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1985,49245,36260,66881
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1986,64867,47671,88267
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1987,63501,46487,86741
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1988,67152,50840,88697
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1989,67245,51666,87522
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1990,77333,60048,99595
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1991,94225,73189,121306
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1992,107205,83141,138236
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1993,95099,73567,122932
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1994,84227,65218,108775
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1995,119731,92813,154457
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1996,149232,114249,194929
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1997,150009,112139,200668
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1998,119474,90458,157798
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",1999,123668,93550,163482
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2000,122255,93993,159016
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2001,130158,98919,171264
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2002,111113,84699,145763
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2003,110911,85400,144042
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2004,110576,83059,147209
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2005,101850,75402,137575
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2006,114707,85785,153379
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2007,103378,78853,135531
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2008,99104,75067,130839
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2009,97701,74342,128400
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2010,80166,60103,106927
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2011,80306,54659,117986
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2012,80910,55664,117608
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2013,93901,67544,130543
"USAtlHerring","SAM_useCVs","tab1.csv","Catch",2014,93162,66124,131257
"USAtlHerring","WHAM","tab1.csv","R",1965,12955890.8180934,5999409.06058884,27978606.7586268
"USAtlHerring","WHAM","tab1.csv","R",1966,4978232.08266148,2617178.72486845,9469278.66765603
"USAtlHerring","WHAM","tab1.csv","R",1967,14112108.9632626,8023508.2000984,24821015.2497324
"USAtlHerring","WHAM","tab1.csv","R",1968,5829564.42223683,3111867.1175991,10920717.392081
"USAtlHerring","WHAM","tab1.csv","R",1969,9448230.0828572,5258225.89848668,16977028.6446422
"USAtlHerring","WHAM","tab1.csv","R",1970,3932641.45099321,2119618.09181101,7296441.20411147
"USAtlHerring","WHAM","tab1.csv","R",1971,8767666.78579793,5158931.16969376,14900757.2185436
"USAtlHerring","WHAM","tab1.csv","R",1972,2711917.17723094,1454855.42383819,5055137.88906781
"USAtlHerring","WHAM","tab1.csv","R",1973,2968308.36975928,1626069.76328873,5418497.27293558
"USAtlHerring","WHAM","tab1.csv","R",1974,2753979.63166064,1541001.72198737,4921736.10411046
"USAtlHerring","WHAM","tab1.csv","R",1975,2442937.25631385,1383167.78706781,4314691.60436257
"USAtlHerring","WHAM","tab1.csv","R",1976,2539032.45162398,1482692.65490678,4347958.26975008
"USAtlHerring","WHAM","tab1.csv","R",1977,10139472.2152669,6519287.62147352,15769958.7398987
"USAtlHerring","WHAM","tab1.csv","R",1978,6349185.37772179,3849188.74761746,10472896.3955401
"USAtlHerring","WHAM","tab1.csv","R",1979,1346630.68352806,705335.162789372,2570996.44748717
"USAtlHerring","WHAM","tab1.csv","R",1980,6910780.14918006,4320789.58920056,11053276.5561346
"USAtlHerring","WHAM","tab1.csv","R",1981,3290071.73927012,1816709.97715509,5958337.97670602
"USAtlHerring","WHAM","tab1.csv","R",1982,3390642.04084674,1825018.75942744,6299361.79547225
"USAtlHerring","WHAM","tab1.csv","R",1983,3307289.46545957,1751097.42296825,6246462.05566268
"USAtlHerring","WHAM","tab1.csv","R",1984,4138344.3513952,2233725.74432361,7666963.59848348
"USAtlHerring","WHAM","tab1.csv","R",1985,3849939.10721546,2030414.7916064,7300001.55167323
"USAtlHerring","WHAM","tab1.csv","R",1986,3536483.94787219,1884495.5424933,6636640.11484502
"USAtlHerring","WHAM","tab1.csv","R",1987,5993579.15927779,3282487.04205207,10943833.3429251
"USAtlHerring","WHAM","tab1.csv","R",1988,6122551.92433759,3317398.47269672,11299710.4130629
"USAtlHerring","WHAM","tab1.csv","R",1989,5553721.39154178,2959012.19927322,10423688.4533442
"USAtlHerring","WHAM","tab1.csv","R",1990,5525204.96959808,2894499.36279978,10546863.595279
"USAtlHerring","WHAM","tab1.csv","R",1991,5773335.29984979,2998063.40919389,11117643.6036267
"USAtlHerring","WHAM","tab1.csv","R",1992,4530991.76103182,2308715.24113099,8892342.36114849
"USAtlHerring","WHAM","tab1.csv","R",1993,4769228.56544289,2441292.29197229,9317008.5303717
"USAtlHerring","WHAM","tab1.csv","R",1994,4685626.21072829,2406145.62369232,9124590.28683933
"USAtlHerring","WHAM","tab1.csv","R",1995,11365040.4495596,5947637.96320442,21716880.7548829
"USAtlHerring","WHAM","tab1.csv","R",1996,5597409.16538502,2823684.28573004,11095783.449684
"USAtlHerring","WHAM","tab1.csv","R",1997,6230577.95076663,3159190.13747229,12287991.5140656
"USAtlHerring","WHAM","tab1.csv","R",1998,3309716.15306439,1644577.85991395,6660810.21814832
"USAtlHerring","WHAM","tab1.csv","R",1999,6582054.91881552,3384997.19241795,12798665.5502533
"USAtlHerring","WHAM","tab1.csv","R",2000,3436104.11192212,1724348.13597949,6847115.85880625
"USAtlHerring","WHAM","tab1.csv","R",2001,3939117.2242358,2004107.21705033,7742422.34859505
"USAtlHerring","WHAM","tab1.csv","R",2002,6284138.66764759,3275228.78675495,12057294.7312637
"USAtlHerring","WHAM","tab1.csv","R",2003,6999495.36818925,3654045.96031718,13407859.6551233
"USAtlHerring","WHAM","tab1.csv","R",2004,3312144.21754639,1666290.37528416,6583666.01676807
"USAtlHerring","WHAM","tab1.csv","R",2005,2698465.46039491,1359460.20998953,5356328.77478657
"USAtlHerring","WHAM","tab1.csv","R",2006,14771764.6471909,7962957.13733293,27402512.2864196
"USAtlHerring","WHAM","tab1.csv","R",2007,2595201.32978371,1291221.45429985,5216045.56653153
"USAtlHerring","WHAM","tab1.csv","R",2008,5398538.03879371,2799319.93562223,10411176.1522623
"USAtlHerring","WHAM","tab1.csv","R",2009,10524414.1012604,5436877.480388,20372593.0139785
"USAtlHerring","WHAM","tab1.csv","R",2010,3745278.79186665,1819638.03072822,7708738.2171236
"USAtlHerring","WHAM","tab1.csv","R",2011,4011381.16553496,1960882.93669988,8206088.46864141
"USAtlHerring","WHAM","tab1.csv","R",2012,8978210.15779041,4507093.88818153,17884752.2677132
"USAtlHerring","WHAM","tab1.csv","R",2013,4769103.78405505,2256086.39816236,10081329.7405694
"USAtlHerring","WHAM","tab1.csv","R",2014,6129585.50275874,2379082.85761623,15792564.0611256
"USAtlHerring","WHAM","tab1.csv","SSB",1965,305612.164980065,173080.66009786,539625.833013319
"USAtlHerring","WHAM","tab1.csv","SSB",1966,625504.479030078,404529.732586903,967186.888302797
"USAtlHerring","WHAM","tab1.csv","SSB",1967,594313.271139995,391585.955658012,901994.208805568
"USAtlHerring","WHAM","tab1.csv","SSB",1968,447874.74705158,292921.622351794,684796.797983077
"USAtlHerring","WHAM","tab1.csv","SSB",1969,497863.019465922,335939.800121535,737833.344135029
"USAtlHerring","WHAM","tab1.csv","SSB",1970,542922.585191853,371621.143623744,793186.659502471
"USAtlHerring","WHAM","tab1.csv","SSB",1971,504351.006818036,343295.351173456,740965.28603978
"USAtlHerring","WHAM","tab1.csv","SSB",1972,371727.139673429,248446.903348347,556179.467353014
"USAtlHerring","WHAM","tab1.csv","SSB",1973,381014.758354711,254175.053477435,571150.646367375
"USAtlHerring","WHAM","tab1.csv","SSB",1974,341963.657376529,228206.589772544,512426.67042563
"USAtlHerring","WHAM","tab1.csv","SSB",1975,215126.310412496,143553.260971658,322384.382761118
"USAtlHerring","WHAM","tab1.csv","SSB",1976,106519.381042464,70663.1291639602,160569.998412362
"USAtlHerring","WHAM","tab1.csv","SSB",1977,53996.9697557279,33729.7106340301,86442.2696783929
"USAtlHerring","WHAM","tab1.csv","SSB",1978,35028.6987249522,20703.3406165645,59266.2680428373
"USAtlHerring","WHAM","tab1.csv","SSB",1979,42713.3531551115,26342.5845066526,69257.8413212465
"USAtlHerring","WHAM","tab1.csv","SSB",1980,39007.8963246121,23030.9528739374,66068.3031223426
"USAtlHerring","WHAM","tab1.csv","SSB",1981,44587.2415032878,24583.5913534383,80867.8470240867
"USAtlHerring","WHAM","tab1.csv","SSB",1982,69804.3528719228,38652.5267867641,126062.849829949
"USAtlHerring","WHAM","tab1.csv","SSB",1983,104013.233497513,58079.1673841935,186275.961413877
"USAtlHerring","WHAM","tab1.csv","SSB",1984,143415.373296245,81891.928042055,251159.910255607
"USAtlHerring","WHAM","tab1.csv","SSB",1985,140322.660553768,81270.6698177775,242282.352403855
"USAtlHerring","WHAM","tab1.csv","SSB",1986,204634.022018196,122856.538052711,340845.376494144
"USAtlHerring","WHAM","tab1.csv","SSB",1987,207739.111287755,128897.645071033,334804.707524673
"USAtlHerring","WHAM","tab1.csv","SSB",1988,219536.180450871,138021.931760752,349191.856048651
"USAtlHerring","WHAM","tab1.csv","SSB",1989,236027.428073461,147655.282308922,377290.57797214
"USAtlHerring","WHAM","tab1.csv","SSB",1990,306002.815142981,191395.851943131,489235.905192197
"USAtlHerring","WHAM","tab1.csv","SSB",1991,436336.317818304,274492.018281325,693606.260172225
"USAtlHerring","WHAM","tab1.csv","SSB",1992,574021.908929444,361072.212337397,912563.029422786
"USAtlHerring","WHAM","tab1.csv","SSB",1993,693183.919290714,434374.356640438,1106197.77299833
"USAtlHerring","WHAM","tab1.csv","SSB",1994,731547.938231017,460227.769931866,1162820.71811807
"USAtlHerring","WHAM","tab1.csv","SSB",1995,786982.820803451,491450.121641027,1260233.60859425
"USAtlHerring","WHAM","tab1.csv","SSB",1996,804443.460984233,496925.866177061,1302265.23907635
"USAtlHerring","WHAM","tab1.csv","SSB",1997,1139966.90304805,708891.328675595,1833178.77857643
"USAtlHerring","WHAM","tab1.csv","SSB",1998,931232.219213121,575434.70325248,1507023.19689624
"USAtlHerring","WHAM","tab1.csv","SSB",1999,864629.416012062,531901.963931065,1405492.13525793
"USAtlHerring","WHAM","tab1.csv","SSB",2000,928872.316587828,580251.644381888,1486947.58365112
"USAtlHerring","WHAM","tab1.csv","SSB",2001,1048422.24927275,660873.645837388,1663236.56525501
"USAtlHerring","WHAM","tab1.csv","SSB",2002,827366.283996908,521120.268064876,1313583.46593733
"USAtlHerring","WHAM","tab1.csv","SSB",2003,725666.649397921,455787.245065411,1155346.25365138
"USAtlHerring","WHAM","tab1.csv","SSB",2004,666212.746946033,418046.633250013,1061698.35824976
"USAtlHerring","WHAM","tab1.csv","SSB",2005,686991.961111042,432082.471023384,1092286.74218921
"USAtlHerring","WHAM","tab1.csv","SSB",2006,587585.049312654,366547.970991395,941912.703109354
"USAtlHerring","WHAM","tab1.csv","SSB",2007,588015.817298846,365106.752566961,947017.821397911
"USAtlHerring","WHAM","tab1.csv","SSB",2008,708856.62783458,439215.115145544,1144035.57960091
"USAtlHerring","WHAM","tab1.csv","SSB",2009,645780.86701627,391082.573491234,1066355.18039423
"USAtlHerring","WHAM","tab1.csv","SSB",2010,499030.72424478,301053.842345049,827199.752045834
"USAtlHerring","WHAM","tab1.csv","SSB",2011,816910.948316242,497541.871195494,1341281.07826472
"USAtlHerring","WHAM","tab1.csv","SSB",2012,981973.729872504,596638.119767936,1616176.32901963
"USAtlHerring","WHAM","tab1.csv","SSB",2013,807106.121533261,477079.85405247,1365432.40273738
"USAtlHerring","WHAM","tab1.csv","SSB",2014,1199998.24226075,669275.770076849,2151573.15685212
"USAtlHerring","WHAM","tab1.csv","Fbar",1965,0.114746533928808,0.0679359423719292,0.193811502261806
"USAtlHerring","WHAM","tab1.csv","Fbar",1966,0.161102490318294,0.103342369902631,0.251145898930032
"USAtlHerring","WHAM","tab1.csv","Fbar",1967,0.310532528647536,0.208832394201169,0.46176002395175
"USAtlHerring","WHAM","tab1.csv","Fbar",1968,0.432539658371638,0.299341219749021,0.625007662563535
"USAtlHerring","WHAM","tab1.csv","Fbar",1969,0.34750564837646,0.239759385831952,0.503672359830722
"USAtlHerring","WHAM","tab1.csv","Fbar",1970,0.322812244659875,0.22452897419249,0.464117139790648
"USAtlHerring","WHAM","tab1.csv","Fbar",1971,0.412340928561391,0.287897618261305,0.590574671627016
"USAtlHerring","WHAM","tab1.csv","Fbar",1972,0.406586141138761,0.281376027085308,0.587513768953702
"USAtlHerring","WHAM","tab1.csv","Fbar",1973,0.440653488810236,0.303084770591056,0.64066398592699
"USAtlHerring","WHAM","tab1.csv","Fbar",1974,0.427462797602722,0.294010986006025,0.621488488632874
"USAtlHerring","WHAM","tab1.csv","Fbar",1975,0.622110929265573,0.441146666624507,0.877309152697505
"USAtlHerring","WHAM","tab1.csv","Fbar",1976,0.672931318827139,0.480060966970849,0.943289688215644
"USAtlHerring","WHAM","tab1.csv","Fbar",1977,0.762878888478649,0.539921954291881,1.07790430424283
"USAtlHerring","WHAM","tab1.csv","Fbar",1978,0.736107634157234,0.513127052454423,1.05598495825298
"USAtlHerring","WHAM","tab1.csv","Fbar",1979,0.690292861978756,0.477771620812948,0.997347298460361
"USAtlHerring","WHAM","tab1.csv","Fbar",1980,0.863314552073875,0.592297412736465,1.25834082640866
"USAtlHerring","WHAM","tab1.csv","Fbar",1981,0.616764669721025,0.391092664370001,0.972656079931484
"USAtlHerring","WHAM","tab1.csv","Fbar",1982,0.398907830113989,0.236723883099368,0.672207023823851
"USAtlHerring","WHAM","tab1.csv","Fbar",1983,0.182227015180601,0.105254697204559,0.315488865994217
"USAtlHerring","WHAM","tab1.csv","Fbar",1984,0.189685643420251,0.11000426644758,0.32708407120646
"USAtlHerring","WHAM","tab1.csv","Fbar",1985,0.175752705923009,0.103763293235751,0.297687290717341
"USAtlHerring","WHAM","tab1.csv","Fbar",1986,0.153307668007122,0.0920303736238841,0.255385696529242
"USAtlHerring","WHAM","tab1.csv","Fbar",1987,0.159932237183626,0.0994941370015351,0.257083696199758
"USAtlHerring","WHAM","tab1.csv","Fbar",1988,0.159196035873433,0.0999642913140401,0.253524308577334
"USAtlHerring","WHAM","tab1.csv","Fbar",1989,0.163027231312088,0.101913722822337,0.260788021605465
"USAtlHerring","WHAM","tab1.csv","Fbar",1990,0.121712854693049,0.0758574237974238,0.195287662774998
"USAtlHerring","WHAM","tab1.csv","Fbar",1991,0.115853721911748,0.0724083893813714,0.185366433302518
"USAtlHerring","WHAM","tab1.csv","Fbar",1992,0.115428563667958,0.0717820862243767,0.18561390468369
"USAtlHerring","WHAM","tab1.csv","Fbar",1993,0.0884477753430517,0.0544193306533702,0.143754229778467
"USAtlHerring","WHAM","tab1.csv","Fbar",1994,0.0737797469179758,0.0455280101578788,0.119562683201048
"USAtlHerring","WHAM","tab1.csv","Fbar",1995,0.105214808379452,0.0649724251848,0.170382371765223
"USAtlHerring","WHAM","tab1.csv","Fbar",1996,0.0915139386613282,0.055868354677272,0.149902409292113
"USAtlHerring","WHAM","tab1.csv","Fbar",1997,0.0961218881327169,0.0584758356767707,0.15800402459009
"USAtlHerring","WHAM","tab1.csv","Fbar",1998,0.094660732625132,0.057530178742229,0.155755718077568
"USAtlHerring","WHAM","tab1.csv","Fbar",1999,0.0974685325701249,0.059076111533342,0.160811444673567
"USAtlHerring","WHAM","tab1.csv","Fbar",2000,0.0851813784891784,0.0523533251487545,0.138594200477241
"USAtlHerring","WHAM","tab1.csv","Fbar",2001,0.100249373594957,0.0618900555300658,0.162383711245808
"USAtlHerring","WHAM","tab1.csv","Fbar",2002,0.0912123238947138,0.0563813535737495,0.147560984313575
"USAtlHerring","WHAM","tab1.csv","Fbar",2003,0.102192940700352,0.063206661337758,0.165226210465052
"USAtlHerring","WHAM","tab1.csv","Fbar",2004,0.097702515848101,0.0602491939973392,0.158438328709758
"USAtlHerring","WHAM","tab1.csv","Fbar",2005,0.103539603885345,0.0639857370373893,0.167544363308182
"USAtlHerring","WHAM","tab1.csv","Fbar",2006,0.13115623163906,0.0811786195963923,0.211902557388684
"USAtlHerring","WHAM","tab1.csv","Fbar",2007,0.111511650494888,0.0683898105823019,0.181823112101321
"USAtlHerring","WHAM","tab1.csv","Fbar",2008,0.096466583415073,0.0587294655196001,0.158452007581638
"USAtlHerring","WHAM","tab1.csv","Fbar",2009,0.117049185172619,0.0700334638505586,0.195628075441321
"USAtlHerring","WHAM","tab1.csv","Fbar",2010,0.0715664945514886,0.0423810731233684,0.120850246700435
"USAtlHerring","WHAM","tab1.csv","Fbar",2011,0.0547064399371539,0.0323306244967915,0.092568412060659
"USAtlHerring","WHAM","tab1.csv","Fbar",2012,0.0666542588115562,0.0396551259138404,0.112035710777236
"USAtlHerring","WHAM","tab1.csv","Fbar",2013,0.07620122979832,0.0442846789484539,0.1311204588281
"USAtlHerring","WHAM","tab1.csv","Fbar",2014,0.0607462759597032,0.0332635330706565,0.110935601312527
"USAtlHerring","WHAM","tab1.csv","Catch",1965,129109.790460132,106183.251061925,156986.509886928
"USAtlHerring","WHAM","tab1.csv","Catch",1966,229993.054544737,189139.298499115,279671.150091878
"USAtlHerring","WHAM","tab1.csv","Catch",1967,301838.224911247,248215.842477337,367044.718452613
"USAtlHerring","WHAM","tab1.csv","Catch",1968,473539.572450153,389722.600135121,575382.917486767
"USAtlHerring","WHAM","tab1.csv","Catch",1969,383222.16853439,315557.393919469,465396.258449514
"USAtlHerring","WHAM","tab1.csv","Catch",1970,313827.454368687,258379.433588452,381174.576272205
"USAtlHerring","WHAM","tab1.csv","Catch",1971,340679.786469231,280397.613238472,413921.914556425
"USAtlHerring","WHAM","tab1.csv","Catch",1972,275697.797613097,226820.591094035,335107.475216836
"USAtlHerring","WHAM","tab1.csv","Catch",1973,268853.206150656,221151.785632024,326843.603143036
"USAtlHerring","WHAM","tab1.csv","Catch",1974,227713.466107119,187213.913324426,276974.19345463
"USAtlHerring","WHAM","tab1.csv","Catch",1975,237713.912838814,195411.325128935,289174.152623214
"USAtlHerring","WHAM","tab1.csv","Catch",1976,145326.22945417,119448.115944369,176810.766753341
"USAtlHerring","WHAM","tab1.csv","Catch",1977,102265.959632422,84175.0102289199,124245.027961364
"USAtlHerring","WHAM","tab1.csv","Catch",1978,113984.19468482,93806.3390295154,138502.331210888
"USAtlHerring","WHAM","tab1.csv","Catch",1979,117228.558615515,96427.2643604257,142517.109100019
"USAtlHerring","WHAM","tab1.csv","Catch",1980,113617.700398482,93490.0840789829,138078.620540478
"USAtlHerring","WHAM","tab1.csv","Catch",1981,105350.98689408,86607.2487602616,128151.287547298
"USAtlHerring","WHAM","tab1.csv","Catch",1982,68893.1527311399,56637.6847068825,83800.5034598352
"USAtlHerring","WHAM","tab1.csv","Catch",1983,41399.3186804051,34043.4283258503,50344.6236611932
"USAtlHerring","WHAM","tab1.csv","Catch",1984,50538.1045997983,41532.5229206253,61496.3849275763
"USAtlHerring","WHAM","tab1.csv","Catch",1985,51675.8875855285,42481.1603453183,62860.7442933577
"USAtlHerring","WHAM","tab1.csv","Catch",1986,64172.144402773,52753.8707931988,78061.8380287889
"USAtlHerring","WHAM","tab1.csv","Catch",1987,65271.6332654566,53696.7011579053,79341.6730873614
"USAtlHerring","WHAM","tab1.csv","Catch",1988,66129.784223629,54411.8835722815,80371.1997151208
"USAtlHerring","WHAM","tab1.csv","Catch",1989,68664.3665946739,56502.9273660928,83443.3800093179
"USAtlHerring","WHAM","tab1.csv","Catch",1990,76394.8187741349,62876.7437553752,92819.1885737401
"USAtlHerring","WHAM","tab1.csv","Catch",1991,96788.1941987435,79663.1567729751,117594.568376829
"USAtlHerring","WHAM","tab1.csv","Catch",1992,117136.373819859,96391.4577083931,142345.91319466
"USAtlHerring","WHAM","tab1.csv","Catch",1993,95245.2119617248,78336.0524356181,115804.283207781
"USAtlHerring","WHAM","tab1.csv","Catch",1994,78790.3637184082,64811.9061473262,95783.6574157779
"USAtlHerring","WHAM","tab1.csv","Catch",1995,124904.560986906,102770.087451321,151806.325578165
"USAtlHerring","WHAM","tab1.csv","Catch",1996,131218.541700196,107929.35617393,159533.108473088
"USAtlHerring","WHAM","tab1.csv","Catch",1997,145494.201154943,119647.002217482,176925.139597203
"USAtlHerring","WHAM","tab1.csv","Catch",1998,126724.365899691,104226.052362819,154079.182206537
"USAtlHerring","WHAM","tab1.csv","Catch",1999,127990.604090185,105240.7777529,155658.244695165
"USAtlHerring","WHAM","tab1.csv","Catch",2000,125430.195576555,103175.855900113,152484.646966283
"USAtlHerring","WHAM","tab1.csv","Catch",2001,135556.231794077,111505.09633311,164795.086345782
"USAtlHerring","WHAM","tab1.csv","Catch",2002,104958.22418551,86322.8324028601,127616.628388236
"USAtlHerring","WHAM","tab1.csv","Catch",2003,110606.796940197,90973.2958786556,134477.52344477
"USAtlHerring","WHAM","tab1.csv","Catch",2004,113388.155059005,93250.5325663199,137874.533837555
"USAtlHerring","WHAM","tab1.csv","Catch",2005,107747.23385282,88613.3457529148,131012.617843204
"USAtlHerring","WHAM","tab1.csv","Catch",2006,120133.74799259,98821.8583268033,146041.752817684
"USAtlHerring","WHAM","tab1.csv","Catch",2007,108676.412649469,89400.0556083876,132109.119910319
"USAtlHerring","WHAM","tab1.csv","Catch",2008,91740.4865167174,75459.90164665,111533.631540291
"USAtlHerring","WHAM","tab1.csv","Catch",2009,111277.635308024,91480.3988012891,135359.183847055
"USAtlHerring","WHAM","tab1.csv","Catch",2010,81472.2764128309,66980.5480366905,99099.3955476854
"USAtlHerring","WHAM","tab1.csv","Catch",2011,86910.5633040929,71452.0426339158,105713.507065638
"USAtlHerring","WHAM","tab1.csv","Catch",2012,88166.9568325634,72499.5556173124,107220.13688121
"USAtlHerring","WHAM","tab1.csv","Catch",2013,101911.654783941,83810.0299873548,123922.94075504
"USAtlHerring","WHAM","tab1.csv","Catch",2014,95200.1435020162,78291.7113899799,115760.2402847
"WhiteHake","a4asca sep","sep-tab1.csv","R",1989,10805.5738502841,8110.19851363746,14272.2444066731
"WhiteHake","a4asca sep","sep-tab1.csv","R",1990,10186.2594375385,7610.9695905675,13487.7628154619
"WhiteHake","a4asca sep","sep-tab1.csv","R",1991,8373.94594509366,6279.28833701592,10969.658416151
"WhiteHake","a4asca sep","sep-tab1.csv","R",1992,7105.72404172915,5300.25401104901,9371.33968055912
"WhiteHake","a4asca sep","sep-tab1.csv","R",1993,6089.48334605668,4624.13644040391,8004.03397183143
"WhiteHake","a4asca sep","sep-tab1.csv","R",1994,4059.89225532189,3069.46149405124,5349.96443125752
"WhiteHake","a4asca sep","sep-tab1.csv","R",1995,3786.6238336205,2850.18543790866,5130.35659060718
"WhiteHake","a4asca sep","sep-tab1.csv","R",1996,4773.81650810896,3615.57754368873,6356.39835696184
"WhiteHake","a4asca sep","sep-tab1.csv","R",1997,5353.09675703987,4080.85943604569,7284.29011376739
"WhiteHake","a4asca sep","sep-tab1.csv","R",1998,5674.77521370121,4241.21611418798,7746.31641752186
"WhiteHake","a4asca sep","sep-tab1.csv","R",1999,6008.34990764896,4453.658209554,8288.02350859885
"WhiteHake","a4asca sep","sep-tab1.csv","R",2000,3702.76511176549,2700.35035408092,5176.84992621787
"WhiteHake","a4asca sep","sep-tab1.csv","R",2001,3017.09879798872,2147.39884351083,4207.79888857817
"WhiteHake","a4asca sep","sep-tab1.csv","R",2002,2766.72275724452,1963.09542475104,3892.64086008397
"WhiteHake","a4asca sep","sep-tab1.csv","R",2003,2556.57590059833,1822.22602341286,3691.08189663478
"WhiteHake","a4asca sep","sep-tab1.csv","R",2004,2554.72570816623,1774.0802659395,3662.44941866999
"WhiteHake","a4asca sep","sep-tab1.csv","R",2005,3741.15910499166,2633.98495164543,5487.9000274608
"WhiteHake","a4asca sep","sep-tab1.csv","R",2006,4172.69398743908,2944.68201617024,6050.71506390202
"WhiteHake","a4asca sep","sep-tab1.csv","R",2007,4187.48552585572,2881.18116166645,6062.56429629961
"WhiteHake","a4asca sep","sep-tab1.csv","R",2008,3668.96659649907,2582.27557353224,5354.63691722659
"WhiteHake","a4asca sep","sep-tab1.csv","R",2009,3209.96385721506,2190.16954194293,4661.76185369274
"WhiteHake","a4asca sep","sep-tab1.csv","R",2010,2551.37035918801,1724.55861536427,3814.20995275714
"WhiteHake","a4asca sep","sep-tab1.csv","R",2011,3021.87429467157,1997.69877372543,4680.74232778606
"WhiteHake","a4asca sep","sep-tab1.csv","R",2012,2947.02150949283,1781.69855829168,4708.71748738545
"WhiteHake","a4asca sep","sep-tab1.csv","R",2013,2612.69673753207,1462.44585392443,4527.42888218597
"WhiteHake","a4asca sep","sep-tab1.csv","R",2014,2321.10140971269,1156.25250781577,4594.57436575499
"WhiteHake","a4asca sep","sep-tab1.csv","R",2015,3268.25491986645,1175.20922943868,9026.42505718462
"WhiteHake","a4asca sep","sep-tab1.csv","R",2016,3149.59257820757,646.644205222517,16322.067601679
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1989,9770.80688591073,8360.04188471706,11641.5345832238
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1990,11224.3664201045,9545.79157928613,13348.1230453699
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1991,13293.3124992759,11397.2298620917,15674.627298573
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1992,13457.4960744319,11566.3387099712,15903.4095042321
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1993,11001.4184206721,9363.4489370676,13040.574409002
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1994,8989.01412175617,7522.82017537782,10803.0463659059
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1995,8537.12809131944,7062.97138565529,10634.0169549003
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1996,9423.00743441361,7597.55118045629,12204.6916756534
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1997,10027.6734070259,7866.12545782329,13536.5250231225
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1998,12200.0479856849,9360.61602670137,16949.0483874611
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",1999,13504.3778438556,10130.8591786621,18978.8724540729
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",2000,14632.640704139,10836.9183607677,20911.3841411285
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",2001,17397.0414911161,12835.9764371167,24802.1722431561
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",2002,20669.6908493966,15091.0438032701,29256.5077033052
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",2003,22638.971836861,16093.5883063536,32463.4858880245
"WhiteHake","a4asca sep","sep-tab1.csv","SSB",2004,23236.641768825,15853.1058356701,34617.9815749557
